username,year,day,filename,readability_score,naming,modularity,control_flow,comments_docs,pythonic_style
marcelblijleven,2020,16,day_16_2020.py,7,8,7,7,6,7
marcelblijleven,2021,1,day_01_2021.py,8,9,8,8,7,8
marcelblijleven,2021,2,day_02_2021.py,8,9,8,8,7,9
marcelblijleven,2021,3,day_03_2021.py,6,7,6,5,7,6
marcelblijleven,2021,4,day_04_2021.py,7,8,7,6,8,7
marcelblijleven,2021,5,day_05_2021.py,8,9,8,8,7,8
marcelblijleven,2021,6,day_06_2021.py,7,8,7,6,7,8
marcelblijleven,2021,7,day_07_2021.py,7,8,7,6,7,8
marcelblijleven,2021,8,day_08_2021.py,7,8,7,6,6,7
marcelblijleven,2021,9,day_09_2021.py,7,8,7,7,6,7
marcelblijleven,2021,10,day_10_2021.py,7,8,7,6,7,7
marcelblijleven,2021,11,day_11_2021.py,8,9,8,7,8,9
marcelblijleven,2021,12,day_12_2021.py,7,8,7,6,7,7
marcelblijleven,2021,13,day_13_2021.py,8,9,8,8,7,8
marcelblijleven,2021,14,day_14_2021.py,7,8,7,7,8,7
marcelblijleven,2021,15,day_15_2021.py,8,9,8,7,7,8
marcelblijleven,2021,16,day_16_2021.py,7,8,7,6,8,6
marcelblijleven,2021,17,day_17_2021.py,8,9,8,7,8,8
marcelblijleven,2021,18,day_18_2021.py,7,8,7,6,7,7
marcelblijleven,2021,19,day_19_2021.py,7,8,7,7,6,7
marcelblijleven,2021,20,day_20_2021.py,7,8,7,7,6,7
marcelblijleven,2021,21,day_21_2021.py,7,8,7,6,7,8
marcelblijleven,2021,22,day_22_2021.py,7,8,7,6,7,7
marcelblijleven,2021,25,day_25_2021.py,6,7,5,6,5,6
marcelblijleven,2022,1,day_01_2022.py,8,9,8,7,9,8
marcelblijleven,2022,2,day_02_2022.py,8,9,8,7,7,8
marcelblijleven,2022,3,day_03_2022.py,8,9,8,8,7,9
marcelblijleven,2022,4,day_04_2022.py,8,9,8,8,9,8
marcelblijleven,2022,5,day_05_2022.py,7,8,7,7,7,7
marcelblijleven,2022,6,day_06_2022.py,8,9,8,7,9,8
marcelblijleven,2022,7,day_07_2022.py,8,9,8,7,9,8
marcelblijleven,2022,8,day_08_2022.py,8,9,8,7,8,8
marcelblijleven,2022,9,day_09_2022.py,7,8,7,6,8,7
marcelblijleven,2022,10,day_10_2022.py,8,9,8,7,8,8
marcelblijleven,2022,11,day_11_2022.py,8,9,8,7,8,8
marcelblijleven,2022,13,day_13_2022.py,7,8,7,6,8,7
marcelblijleven,2022,14,day_14_2022.py,8,9,8,7,9,8
marcelblijleven,2022,15,day_15_2022.py,7,8,7,7,7,8
marcelblijleven,2023,1,day_01_2023.py,7,8,7,6,8,7
marcelblijleven,2023,2,day_02_2023.py,7,8,7,7,6,7
marcelblijleven,2023,3,day_03_2023.py,8,9,8,7,9,8
marcelblijleven,2023,4,day_04_2023.py,7,8,7,7,5,8
marcelblijleven,2023,5,day_05_2023.py,6,7,7,5,6,7
marcelblijleven,2023,6,day_06_2023.py,8,9,8,7,9,7
marcelblijleven,2023,7,day_07_2023.py,7,8,7,6,7,8
marcelblijleven,2023,8,day_08_2023.py,8,9,8,7,8,8
marcelblijleven,2023,9,day_09_2023.py,8,9,8,7,7,9
marcelblijleven,2024,1,day_01_2024.py,8,9,8,8,7,9
maread99,2022,1,day01.py,7,8,5,8,6,8
maread99,2022,2,day02.py,6,7,5,7,7,6
maread99,2022,3,day03.py,7,8,6,7,6,8
maread99,2022,3,day03_rev.py,7,8,6,7,6,7
maread99,2022,4,day04.py,7,8,7,7,8,7
maread99,2022,5,day05.py,7,8,6,7,6,7
maread99,2022,5,day05_alt.py,7,8,6,7,7,7
maread99,2022,6,day06.py,8,9,9,7,9,8
maread99,2022,7,day07.py,7,8,7,7,6,8
maread99,2022,7,day07_alt.py,6,7,3,5,7,7
maread99,2022,7,day07_alt2.py,7,8,5,7,8,8
maread99,2022,7,day07_rev.py,6,7,5,6,7,6
maread99,2022,8,day08.py,5,6,4,5,4,6
maread99,2022,8,day08_alt.py,6,7,4,5,5,7
maread99,2022,9,day09.py,6,7,5,6,5,6
maread99,2022,9,day09_alt.py,6,7,4,6,7,7
maread99,2022,9,day09_comb.py,6,7,4,5,5,6
maread99,2022,10,day10.py,4,3,4,5,3,5
maread99,2022,10,day10_rev.py,5,5,4,6,4,6
maread99,2022,11,day11.py,6,7,5,6,7,5
maread99,2022,11,day11_rev.py,6,7,5,7,5,6
maread99,2022,12,day12.py,6,7,4,6,5,7
maread99,2022,12,day12_rev.py,7,8,6,7,9,7
maread99,2022,13,day13.py,5,6,7,4,4,5
maread99,2022,13,day13_rev.py,6,7,5,6,8,5
maread99,2022,13,day13_rev2.py,7,8,7,7,6,8
maread99,2022,14,day14.py,6,7,5,6,5,7
maread99,2022,15,day15.py,5,6,5,5,4,6
maread99,2022,15,day15_rev.py,4,5,3,4,4,5
maread99,2022,16,day16_rev.py,6,7,5,6,7,6
maread99,2022,16,day16_rev2.py,7,8,6,7,7,8
maread99,2022,17,day17.py,7,8,6,7,8,7
maread99,2022,18,day18.py,6,7,5,6,5,7
maread99,2022,19,day19.py,6,7,5,5,7,6
maread99,2022,19,day19_alt.py,5,5,6,4,6,5
maread99,2022,20,day20.py,4,5,3,3,3,5
maread99,2022,21,day21.py,6,7,5,6,4,5
maread99,2022,22,day22.py,5,6,5,5,6,5
maread99,2022,22,day22_rev.py,6,7,5,6,7,6
maread99,2022,23,day23.py,6,7,4,6,5,7
maread99,2022,23,day23_rev.py,6,7,4,6,5,7
maread99,2022,24,day24.py,5,4,6,5,6,5
maread99,2022,24,day24_alt.py,6,7,7,5,5,7
maread99,2022,24,day24_rev.py,5,4,6,5,7,6
maread99,2022,25,day25.py,6,7,4,5,7,7
maread99,2022,25,day25_alt.py,6,5,3,7,7,7
maread99,2023,1,01.py,6,6,5,7,6,7
maread99,2023,2,02.py,6,7,4,6,5,7
maread99,2023,3,03.py,6,7,5,6,7,6
maread99,2023,4,04.py,6,7,5,6,7,5
maread99,2023,5,05.py,5,6,5,4,6,5
maread99,2023,6,06.py,7,8,6,7,7,7
maread99,2023,7,07.py,5,6,4,5,7,5
maread99,2023,8,08.py,7,8,6,7,6,8
maread99,2023,9,09.py,5,5,4,6,6,5
maread99,2023,10,10.py,6,7,5,6,7,6
maread99,2023,11,11.py,7,8,6,7,7,7
maread99,2023,12,12.py,7,8,7,6,7,8
maread99,2023,13,13.py,4,5,4,4,3,5
maread99,2023,14,14.py,6,7,5,6,5,7
maread99,2023,15,15.py,7,8,7,7,6,8
maread99,2023,16,16.py,7,8,6,7,7,8
maread99,2023,17,17.py,6,7,4,6,5,7
maread99,2023,18,18.py,6,7,5,6,4,7
maread99,2023,19,19.py,5,7,5,4,6,5
maread99,2023,20,20.py,7,8,7,6,8,7
maread99,2023,22,22.py,6,7,5,6,7,6
maread99,2023,24,24.py,6,7,5,6,7,6
maread99,2023,25,25.py,7,8,6,7,7,8
maread99,2024,1,01.py,7,8,5,8,6,7
maread99,2024,2,02.py,6,7,5,5,4,7
maread99,2024,3,03.py,6,7,5,6,7,6
maread99,2024,4,04.py,6,7,4,5,7,7
maread99,2024,5,05.py,7,8,6,7,6,8
maread99,2024,6,06.py,7,8,7,7,6,8
maread99,2024,7,07.py,6,7,5,6,7,6
maread99,2024,8,08.py,7,8,6,7,5,8
maread99,2024,9,09.py,5,6,7,4,4,6
maread99,2024,10,10.py,7,8,6,7,7,8
maread99,2024,11,11.py,6,7,5,6,4,7
maread99,2024,12,12.py,5,6,4,5,6,7
maread99,2024,13,13.py,6,7,5,7,5,7
maread99,2024,14,14.py,6,7,4,5,4,7
maread99,2024,15,15.py,4,7,3,3,5,4
maread99,2024,16,16.py,6,7,5,6,5,7
maread99,2024,17,17.py,5,6,4,5,6,5
maread99,2024,18,18.py,5,6,4,5,4,6
maread99,2024,19,19.py,6,7,5,6,4,7
maread99,2024,20,20.py,6,7,5,6,7,6
maread99,2024,21,21.py,6,7,5,6,4,7
maread99,2024,22,22.py,5,6,5,6,3,7
maread99,2024,23,23.py,6,6,5,7,4,7
maread99,2024,24,24.py,5,6,5,5,4,6
maread99,2024,25,25.py,6,7,5,6,4,7
maread99,2025,1,01.py,4,6,2,4,5,4
maread99,2025,2,02.py,5,6,3,5,6,6
maread99,2025,3,03.py,4,4,2,5,5,4
maread99,2025,4,04.py,7,8,6,7,6,8
maread99,2025,5,05.py,6,7,5,6,7,6
maread99,2025,6,06.py,6,7,5,6,7,6
maread99,2025,7,07.py,5,6,4,5,4,6
maread99,2025,8,08.py,6,7,5,6,7,6
maread99,2025,9,09.py,4,5,3,4,5,6
maread99,2025,10,10.py,4,6,3,4,6,3
maread99,2025,11,11.py,6,7,5,6,7,6
maread99,2025,12,12.py,7,8,6,7,5,8
mebeim,2018,1,day01.py,7,8,6,7,4,8
mebeim,2018,1,day01_1.py,6,7,3,6,7,7
mebeim,2018,2,day02.py,4,4,3,5,3,4
mebeim,2018,2,day02_1.py,5,6,3,5,7,6
mebeim,2018,3,day03.py,6,7,4,7,4,7
mebeim,2018,3,day03_1.py,7,8,5,7,7,8
mebeim,2018,4,day04.py,5,6,4,5,4,6
mebeim,2018,4,day04_1.py,6,7,5,6,4,7
mebeim,2018,5,day05.py,5,6,4,6,4,5
mebeim,2018,5,day05_1.py,7,7,8,7,6,7
mebeim,2018,6,day06.py,6,7,5,6,5,7
mebeim,2018,7,day07.py,3,1,4,3,4,4
mebeim,2018,7,day07_1.py,7,7,7,7,8,7
mebeim,2018,8,day08.py,6,6,7,6,4,7
mebeim,2018,8,day08_1.py,7,8,7,7,5,8
mebeim,2018,9,day09.py,5,6,2,6,5,5
mebeim,2018,9,day09_1.py,7,8,8,6,5,8
mebeim,2018,10,day10.py,4,5,3,4,4,5
mebeim,2018,10,day10_1.py,6,6,7,5,4,7
mebeim,2018,11,day11.py,6,7,5,6,4,6
mebeim,2018,11,generate_animation.py,4,5,6,3,4,5
mebeim,2018,11,generate_grids.py,4,4,5,6,3,5
mebeim,2018,12,day12.py,5,6,4,5,5,6
mebeim,2018,12,day12_1.py,5,6,5,5,2,6
mebeim,2018,13,day13.py,4,5,3,4,6,5
mebeim,2018,13,generate_animation.py,6,7,6,7,5,6
mebeim,2018,13,generate_data.py,4,4,5,3,5,5
mebeim,2018,14,day14.py,4,5,2,3,4,5
mebeim,2018,15,day15.py,6,7,6,5,7,6
mebeim,2018,16,day16.py,5,6,5,5,4,6
mebeim,2018,16,day16_1.py,6,7,5,7,5,7
mebeim,2018,17,day17.py,6,7,5,6,5,7
mebeim,2018,17,day17_1.py,6,7,5,6,7,5
mebeim,2018,17,generate_image.py,7,8,5,8,6,7
mebeim,2018,18,day18.py,6,7,6,6,5,7
mebeim,2018,18,generate_animation.py,6,7,5,6,5,7
mebeim,2018,18,generate_data.py,6,7,5,7,5,7
mebeim,2018,19,day19.py,6,7,5,7,6,7
mebeim,2018,20,day20.py,7,8,6,7,6,8
mebeim,2018,21,day21.py,6,7,5,6,5,7
mebeim,2018,22,day22.py,6,7,5,6,5,7
mebeim,2018,23,day23.py,6,7,5,7,5,6
mebeim,2018,24,day24.py,6,7,7,5,5,6
mebeim,2018,25,day25.py,6,7,5,6,6,7
mebeim,2019,1,day01.py,6,7,5,6,5,6
mebeim,2019,1,day01_1.py,4,3,2,5,6,4
mebeim,2019,2,day02.py,6,7,4,7,5,6
mebeim,2019,2,day02_1.py,7,8,7,7,5,8
mebeim,2019,3,day03.py,6,7,5,6,7,6
mebeim,2019,3,day03_1.py,7,8,7,7,6,8
mebeim,2019,3,up.py,5,6,5,5,2,7
mebeim,2019,4,day04.py,4,3,2,5,3,4
mebeim,2019,4,day04_1.py,7,8,5,7,7,8
mebeim,2019,5,day05.py,5,6,4,5,3,6
mebeim,2019,5,day05_1.py,7,8,7,9,6,8
mebeim,2019,5,walkthrough_solution.py,4,5,3,4,3,5
mebeim,2019,6,day06.py,5,6,4,5,6,5
mebeim,2019,6,day06_1.py,7,7,8,7,6,7
mebeim,2019,7,day07.py,6,7,6,5,5,6
mebeim,2019,7,day07_1.py,7,8,6,7,6,8
mebeim,2019,8,day08.py,6,7,4,7,5,6
mebeim,2019,8,day08_1.py,7,8,5,7,7,8
mebeim,2019,9,day09.py,6,7,6,6,5,7
mebeim,2019,9,day09_1.py,7,8,7,9,6,7
mebeim,2019,9,walkthrough_solution.py,6,7,5,6,7,5
mebeim,2019,10,day10.py,5,6,4,6,4,6
mebeim,2019,10,day10_1.py,7,8,6,7,6,8
mebeim,2019,11,day11.py,6,7,5,5,6,7
mebeim,2019,11,day11_1.py,8,9,7,8,6,9
mebeim,2019,12,day12.py,5,6,3,6,4,5
mebeim,2019,12,day12_1.py,6,7,5,6,5,7
mebeim,2019,13,day13.py,6,7,4,6,5,7
mebeim,2019,13,day13_1.py,7,8,6,7,7,7
mebeim,2019,13,play.py,6,7,5,6,7,6
mebeim,2019,14,day14.py,6,7,5,6,5,7
mebeim,2019,14,day14_1.py,7,8,7,7,5,8
mebeim,2019,15,day15.py,6,7,5,6,5,7
mebeim,2019,15,day15_1.py,7,8,7,6,7,8
mebeim,2019,16,day16.py,5,6,4,5,5,6
mebeim,2019,16,day16_1.py,5,6,6,5,7,6
mebeim,2019,17,day17.py,6,7,5,7,5,7
mebeim,2019,17,day17_1.py,6,7,6,5,5,7
mebeim,2019,18,day18.py,6,7,5,6,5,7
mebeim,2019,18,day18_1.py,7,8,7,6,5,8
mebeim,2019,19,day19.py,5,6,4,6,5,6
mebeim,2019,19,day19_1.py,6,7,5,6,4,7
mebeim,2019,20,day20.py,5,6,5,5,4,6
mebeim,2019,20,day20_1.py,6,7,6,6,4,7
mebeim,2019,21,day21.py,6,7,5,7,5,6
mebeim,2019,21,day21_1.py,6,7,5,7,5,7
mebeim,2019,22,day22.py,6,7,6,6,5,7
mebeim,2019,22,day22_1.py,7,8,7,7,5,8
mebeim,2019,23,day23.py,6,7,5,6,5,7
mebeim,2019,23,day23_1.py,5,6,4,6,3,6
mebeim,2019,24,day24.py,5,6,5,4,5,6
mebeim,2019,24,day24_1.py,5,6,5,5,4,6
mebeim,2019,25,day25.py,6,7,5,7,5,6
mebeim,2020,1,day01.py,5,6,3,5,2,6
mebeim,2020,1,day01_1.py,6,7,3,6,7,7
mebeim,2020,2,day02.py,4,3,3,5,2,4
mebeim,2020,2,day02_1.py,7,8,5,7,7,7
mebeim,2020,3,day03.py,5,5,4,6,5,5
mebeim,2020,3,day03_1.py,6,7,4,6,7,6
mebeim,2020,4,day04.py,4,3,4,5,6,4
mebeim,2020,4,day04_1.py,7,8,6,7,7,7
mebeim,2020,5,day05.py,6,7,4,6,7,7
mebeim,2020,5,day05_1.py,7,8,5,8,7,7
mebeim,2020,6,day06.py,7,7,5,8,6,7
mebeim,2020,6,day06_1.py,7,8,6,8,7,7
mebeim,2020,7,day07.py,6,7,5,7,6,6
mebeim,2020,7,day07_1.py,7,8,6,7,6,8
mebeim,2020,8,day08.py,5,6,3,5,4,6
mebeim,2020,8,day08_1.py,7,8,7,6,7,8
mebeim,2020,9,day09.py,4,3,2,4,2,4
mebeim,2020,9,day09_1.py,5,6,5,5,4,6
mebeim,2020,10,day10.py,5,6,4,5,6,5
mebeim,2020,10,day10_1.py,6,7,5,7,3,7
mebeim,2020,11,day11.py,5,6,4,6,5,5
mebeim,2020,11,day11_1.py,6,7,5,6,4,7
mebeim,2020,12,complex.py,7,8,6,7,7,8
mebeim,2020,12,day12.py,6,7,4,6,7,6
mebeim,2020,12,day12_1.py,7,8,6,7,8,7
mebeim,2020,13,day13.py,6,7,5,7,5,6
mebeim,2020,13,day13_1.py,7,8,6,7,7,8
mebeim,2020,13,modular_arithmetic.py,7,8,6,7,7,8
mebeim,2020,14,day14.py,4,5,3,4,3,4
mebeim,2020,14,day14_1.py,6,7,5,7,6,6
mebeim,2020,15,day15.py,6,7,3,6,5,7
mebeim,2020,15,day15_1.py,6,7,7,5,4,7
mebeim,2020,16,day16.py,5,6,5,5,4,6
mebeim,2020,16,day16_1.py,6,7,6,6,4,7
mebeim,2020,17,day17.py,6,7,5,7,4,7
mebeim,2020,17,day17_1.py,7,8,7,8,5,7
mebeim,2020,18,day18.py,5,7,4,5,4,6
mebeim,2020,18,day18_1.py,7,8,7,6,7,7
mebeim,2020,18,hack.py,4,4,3,6,5,4
mebeim,2020,18,shunting_yard.py,7,8,7,6,8,7
mebeim,2020,19,day19.py,5,6,4,5,6,5
mebeim,2020,19,day19_1.py,6,7,5,5,4,7
mebeim,2020,19,regexp_hack.py,6,7,6,5,3,7
mebeim,2020,20,day20.py,4,2,4,5,4,5
mebeim,2020,20,day20_1.py,7,8,7,6,6,8
mebeim,2020,21,day21.py,5,6,3,5,4,6
mebeim,2020,21,day21_1.py,7,7,8,6,5,8
mebeim,2020,22,day22.py,5,6,5,5,4,6
mebeim,2020,22,day22_1.py,7,8,7,7,5,8
mebeim,2020,23,day23.py,5,6,4,5,4,6
mebeim,2020,23,day23_1.py,5,5,7,4,3,6
mebeim,2020,24,day24.py,6,7,5,7,5,6
mebeim,2020,24,day24_1.py,7,8,7,7,6,8
mebeim,2020,25,brute.py,6,7,3,5,7,7
mebeim,2020,25,day25.py,7,7,6,7,7,8
mebeim,2020,25,day25_1.py,7,8,7,7,8,7
mebeim,2021,1,day01.py,7,8,5,7,6,8
mebeim,2021,1,day01_1.py,7,8,5,8,7,8
mebeim,2021,2,day02.py,3,2,2,5,1,3
mebeim,2021,2,day02_1.py,7,7,5,8,7,8
mebeim,2021,3,day03.py,4,5,3,4,3,5
mebeim,2021,3,day03_1.py,7,8,7,6,6,8
mebeim,2021,4,day04.py,5,6,4,5,3,6
mebeim,2021,4,day04_1.py,7,8,7,7,5,8
mebeim,2021,5,day05.py,4,3,3,5,2,4
mebeim,2021,5,day05_1.py,7,8,6,7,7,8
mebeim,2021,6,day06.py,5,6,4,6,5,6
mebeim,2021,6,day06_1.py,7,8,6,7,5,8
mebeim,2021,7,day07.py,5,6,4,6,3,5
mebeim,2021,7,day07_1.py,7,8,6,8,6,7
mebeim,2021,8,day08.py,5,6,4,5,3,6
mebeim,2021,8,day08_1.py,6,7,5,6,4,7
mebeim,2021,9,day09.py,5,6,4,5,4,6
mebeim,2021,9,day09_1.py,7,8,7,7,5,8
mebeim,2021,10,day10.py,6,7,5,7,4,6
mebeim,2021,10,day10_1.py,7,8,7,7,6,7
mebeim,2021,11,day11.py,6,7,5,6,5,7
mebeim,2021,11,day11_1.py,7,8,7,7,5,8
mebeim,2021,12,day12.py,6,7,6,5,5,7
mebeim,2021,12,day12_1.py,6,7,5,6,2,7
mebeim,2021,13,day13.py,4,5,2,5,2,4
mebeim,2021,13,day13_1.py,6,7,7,6,4,7
mebeim,2021,14,day14.py,4,4,3,5,3,4
mebeim,2021,14,day14_1.py,6,7,5,6,4,7
mebeim,2021,15,day15.py,6,7,5,7,5,6
mebeim,2021,15,day15_1.py,7,8,7,7,5,8
mebeim,2021,16,day16.py,5,6,5,5,4,6
mebeim,2021,16,day16_1.py,7,8,7,7,5,8
mebeim,2021,17,day17.py,4,3,4,5,4,5
mebeim,2021,17,day17_1.py,6,7,6,5,7,7
mebeim,2021,18,day18.py,4,5,3,4,5,4
mebeim,2021,18,day18_1.py,5,6,5,5,3,6
mebeim,2021,19,day19.py,5,6,5,6,4,5
mebeim,2021,20,day20.py,5,6,4,6,4,5
mebeim,2021,20,day20_1.py,6,7,7,5,4,7
mebeim,2021,21,day21.py,4,5,3,4,5,5
mebeim,2021,21,day21_1.py,6,7,5,6,4,7
mebeim,2021,22,coord_compression.py,7,8,5,7,8,7
mebeim,2021,22,day22.py,6,7,5,6,5,7
mebeim,2021,22,day22_1.py,6,7,5,6,5,7
mebeim,2021,22,octree.py,6,7,6,6,7,7
mebeim,2021,23,day23.py,5,6,5,5,3,6
mebeim,2021,23,day23_1.py,6,7,5,6,4,7
mebeim,2021,24,day24.py,3,2,5,3,2,4
mebeim,2021,24,day24_1.py,7,8,7,7,5,8
mebeim,2021,25,day25.py,6,7,5,6,5,7
mebeim,2021,25,day25_1.py,6,7,5,6,4,7
mebeim,2021,25,sparse_matrix.py,5,6,4,5,3,7
mebeim,2022,1,day01.py,7,8,5,8,7,8
mebeim,2022,1,day01_1.py,7,8,6,8,7,8
mebeim,2022,2,day02.py,4,5,2,4,5,6
mebeim,2022,2,day02_1.py,5,6,3,7,7,5
mebeim,2022,2,mathematical.py,5,6,2,6,7,5
mebeim,2022,3,day03.py,6,7,5,6,5,7
mebeim,2022,3,day03_1.py,5,6,4,6,5,7
mebeim,2022,4,day04.py,6,7,3,7,5,6
mebeim,2022,4,day04_1.py,6,7,3,7,7,6
mebeim,2022,5,day05.py,5,7,3,6,4,5
mebeim,2022,5,day05_1.py,6,7,4,7,6,6
mebeim,2022,6,day06.py,6,7,3,7,3,7
mebeim,2022,6,day06_1.py,7,8,7,7,5,8
mebeim,2022,7,day07.py,5,6,4,6,3,5
mebeim,2022,7,day07_1.py,6,7,5,6,4,7
mebeim,2022,8,day08.py,5,6,3,5,7,6
mebeim,2022,8,day08_1.py,5,5,4,6,7,6
mebeim,2022,8,faster_part1.py,7,8,5,7,7,8
mebeim,2022,9,day09.py,5,6,3,6,4,5
mebeim,2022,9,day09_1.py,7,8,5,7,7,8
mebeim,2022,10,day10.py,4,6,2,4,6,5
mebeim,2022,10,day10_1.py,4,3,2,5,6,4
mebeim,2022,11,day11.py,5,4,6,5,6,5
mebeim,2022,11,day11_1.py,7,8,6,7,6,8
mebeim,2022,12,day12.py,6,7,5,6,4,7
mebeim,2022,12,day12_1.py,7,8,7,7,6,7
mebeim,2022,13,day13.py,5,6,4,5,6,5
mebeim,2022,13,day13_1.py,7,8,6,7,7,8
mebeim,2022,14,day14.py,6,7,5,6,4,7
mebeim,2022,14,day14_1.py,7,8,6,7,5,8
mebeim,2022,14,visualize.py,7,8,7,6,7,8
mebeim,2022,15,day15.py,6,6,7,6,5,7
mebeim,2022,15,day15_1.py,6,7,6,6,4,7
mebeim,2022,16,day16.py,5,6,4,5,5,6
mebeim,2022,16,day16_1.py,6,7,5,6,4,7
mebeim,2022,17,day17.py,5,6,5,5,4,6
mebeim,2022,18,day18.py,6,7,5,6,5,7
mebeim,2022,18,day18_1.py,7,8,7,7,5,8
mebeim,2022,19,day19.py,4,4,3,5,4,5
mebeim,2022,19,day19_1.py,6,7,5,5,5,7
mebeim,2022,20,day20.py,4,5,3,3,4,5
mebeim,2022,20,day20_1.py,6,7,7,5,6,7
mebeim,2022,20,deque.py,6,7,5,6,7,6
mebeim,2022,20,tuples.py,5,6,4,5,7,6
mebeim,2022,21,day21.py,5,6,4,6,3,7
mebeim,2022,21,day21_1.py,6,7,5,7,4,7
mebeim,2022,22,day22.py,5,6,5,4,4,6
mebeim,2022,22,day22_1.py,6,7,5,6,5,7
mebeim,2022,23,day23.py,6,7,5,6,4,7
mebeim,2022,24,day24.py,6,7,6,6,4,7
mebeim,2022,24,day24_1.py,7,8,6,7,5,8
mebeim,2022,25,day25.py,5,5,6,5,4,6
mebeim,2022,25,day25_1.py,7,8,7,7,6,8
mebeim,2023,1,day01.py,7,8,6,7,5,7
mebeim,2023,1,day01_1.py,5,7,6,4,6,5
mebeim,2023,2,day02.py,6,7,4,6,3,7
mebeim,2023,2,day02_1.py,7,8,5,7,8,7
mebeim,2023,3,day03.py,6,7,4,5,6,7
mebeim,2023,3,day03_1.py,7,8,7,6,8,8
mebeim,2023,4,day04.py,6,7,4,6,3,7
mebeim,2023,4,day04_1.py,6,7,5,6,7,6
mebeim,2023,5,day05.py,6,7,5,5,5,7
mebeim,2023,5,day05_1.py,6,7,7,5,5,7
mebeim,2023,6,day06.py,6,7,4,7,3,6
mebeim,2023,6,day06_1.py,7,8,7,8,6,7
mebeim,2023,7,day07.py,6,7,5,5,6,7
mebeim,2023,7,day07_1.py,7,8,7,8,6,7
mebeim,2023,8,day08.py,6,7,5,7,3,6
mebeim,2023,8,day08_1.py,6,7,5,6,7,7
mebeim,2023,9,day09.py,6,7,7,5,4,7
mebeim,2023,9,day09_1.py,7,8,7,6,5,8
mebeim,2023,10,day10.py,6,7,6,5,7,6
mebeim,2023,10,day10_1.py,7,8,7,6,7,8
mebeim,2023,11,day11.py,5,6,3,5,3,5
mebeim,2023,11,day11_1.py,4,3,5,3,2,5
mebeim,2023,12,day12.py,4,4,3,5,4,5
mebeim,2023,12,day12_1.py,6,7,5,5,4,7
mebeim,2023,13,day13.py,6,7,5,6,3,7
mebeim,2023,13,day13_1.py,7,8,7,6,5,8
mebeim,2023,14,day14.py,5,6,5,5,3,7
mebeim,2023,14,day14_1.py,6,7,5,6,4,7
mebeim,2023,15,day15.py,5,5,6,5,3,6
mebeim,2023,15,day15_1.py,7,8,7,7,6,7
mebeim,2023,16,day16.py,7,8,6,6,7,8
mebeim,2023,16,day16_1.py,7,8,6,7,5,8
mebeim,2023,17,day17.py,5,6,5,5,3,6
mebeim,2023,17,day17_1.py,7,8,6,7,5,8
mebeim,2023,18,day18.py,6,7,5,6,5,7
mebeim,2023,18,day18_1.py,7,8,6,7,7,7
mebeim,2023,19,day19.py,5,6,4,5,3,6
mebeim,2023,19,day19_1.py,7,8,7,6,5,8
mebeim,2023,20,day20.py,6,7,5,6,5,7
mebeim,2023,20,day20_1.py,6,7,5,6,3,7
mebeim,2023,21,day21.py,7,8,7,7,5,8
mebeim,2023,22,day22.py,6,7,5,6,5,7
mebeim,2023,22,day22_1.py,7,8,6,7,5,8
mebeim,2023,23,day23.py,6,7,6,5,5,7
mebeim,2023,23,day23_1.py,7,8,7,7,5,8
mebeim,2023,24,day24.py,6,7,5,6,7,6
mebeim,2023,24,day24_1.py,7,8,7,7,7,8
mebeim,2023,25,day25.py,7,7,5,8,3,8
mebeim,2024,1,day01.py,6,5,7,7,2,6
mebeim,2024,1,day01_1.py,7,8,5,8,7,7
mebeim,2024,2,day02.py,5,6,4,5,2,6
mebeim,2024,2,day02_1.py,5,6,4,5,4,6
mebeim,2024,3,day03.py,5,6,3,5,4,6
mebeim,2024,3,day03_1.py,4,3,2,5,6,4
mebeim,2024,4,day04.py,4,4,5,5,2,5
mebeim,2024,4,day04_1.py,6,7,5,6,5,7
mebeim,2024,5,day05.py,5,6,5,5,4,6
mebeim,2024,6,day06.py,5,6,4,5,4,6
mebeim,2024,7,day07.py,4,4,5,3,3,5
mebeim,2024,8,day08.py,5,7,3,5,2,6
mebeim,2024,8,day08_1.py,6,7,5,7,4,7
mebeim,2024,9,day09.py,4,3,3,5,4,5
mebeim,2024,10,day10.py,6,7,6,6,4,7
mebeim,2024,10,day10_1.py,7,8,7,7,8,7
mebeim,2024,11,day11.py,4,4,5,4,2,5
mebeim,2024,11,day11_1.py,6,7,5,6,4,7
mebeim,2024,12,day12.py,6,7,6,6,5,7
mebeim,2024,13,day13.py,5,6,5,5,4,6
mebeim,2024,13,day13_1.py,7,8,7,7,8,7
mebeim,2024,14,day14.py,6,7,5,6,4,7
mebeim,2024,14,day14_1.py,5,6,5,6,3,7
mebeim,2024,15,day15.py,6,7,5,6,5,7
mebeim,2024,16,day16.py,6,7,5,6,5,7
mebeim,2024,17,day17.py,4,3,5,4,2,5
mebeim,2024,18,day18.py,6,7,5,6,5,6
mebeim,2024,19,day19.py,7,8,7,7,5,8
mebeim,2024,19,day19_1.py,6,7,5,6,4,7
mebeim,2024,20,day20.py,5,6,5,5,4,6
mebeim,2024,20,day20_1.py,7,8,7,7,6,8
mebeim,2024,21,day21.py,6,7,5,6,7,7
mebeim,2024,21,day21_1.py,6,7,5,6,5,7
mebeim,2024,22,day22.py,5,6,4,6,3,7
mebeim,2024,22,day22_1.py,4,4,6,5,3,5
